Family,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
Mycobacteriaceae,0.00801419179797558,0.0027633562217384,0.000289086966995905,0.00176480969468792,0.00149042987135237,0.00250057883769391,0.0136584264589683,0.0167114294240525,0.00740089174679244,0.00554501135052659,0.00116524652246741,0.00234597553482657,0.00167250300527884,0.00191086490764153,0.00192023932245871,0.00624796262088449,0.00210816915547748,0.00240788264740361,0.00265890733958762,0.00149878084244905,0.00460007845095033,0.0148337595907928,0.00780814277746793,0.00660191709515648,0.00254926953622904,0.00244103950728556,0.00154959774140822,0.000699713554763519,0.00081785721409906,0.000830436461954423,0.00360202939869101,0.00048949337435754,0.00116519075837273,0.0008585586027572,0.00535613423446234,0.00392818356170714,0.000766570399686241,0.000603082421264239,0.000350508236943568,0.000634374008790611,0.000406410686834061,0.001537292292811,0.00159926271278326,0.00138704805350923,0.00129020776794056,0.00111496791837593,0.00524938596632045,0.0175021817124018,0.0077504814693034,0,0.00148559927157713,0.000305522914218566,0.000563413117811626,0.00066512105203147,0.00114093649300791
Mycobacteriales Order,0.00365230094959825,0.00457768101378887,0.00202360876897133,0.0024315155793478,0.00598133040476937,0,0,0,0,0,0,0.000744754138040179,0.000609766720674576,0.000463239977610068,0,0,0,0,0,0.00478715075050891,0,0,0.000232385201710355,0,0,0,0,0,0.000159581895433963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myxococcaceae,0,0,0,0,0.000156887354879197,0,0.000112879557512135,0,0,0,0,0,0,0,0,0.00108660219493643,0.000878403814782281,0,0.000677268850649676,0.002483054828535,0,0.000883515461520577,0,0,0,0,0,0,0,0.000154499806875241,0.000889011511166291,0,0,0,0,0,0,0,0,0,0,0,0.000596335248834436,0,0.000467144191840548,0.00496476280635321,0.00242402838200119,0.000775719965092602,0,0,0,0,0,0.000152027669035765,0
Myxococcales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000715262438203429,0.00046554187468897,0,0,0,0,0,0,0,0
Myxococcota Phylum,0,0.000111650756433875,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14951646202325e-05,0.000276069770360146,0.000601970661850901,0.000326092409572066,0.000246068496521486,0,0,0,0,0,0,0,0,0,7.72499034376207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029451982749553,0,0,0,0,0,0.000376028202115159,0.000116568231271371,0,0
Nakamurellaceae,0.00450798288636126,0.00136772176631497,0.00122861960973259,0.00203933564719493,0.00225525572638845,0.00324149108589951,0.0063776949994356,0,0,0.00163745301626289,0,0.000875086112197211,0.000836251502639419,0.000694859966415102,0.00101065227497827,0.00146691296316419,0.00117957083699335,0.00256629597946963,0.000777604976671851,0.00259490414513567,0.00324501658167814,0.00585910253429435,0,0.000126959944137625,0,0,0.000318410494809909,0.000415454923140839,0.000418902475514153,0.000444186944766319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nannocystaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461805932847984,0,0,0,0.000425027403082567,0.000463573797382591,0.000930016275284817,0,0,0,0,0.000169818930565285,0,0.000159581895433963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanopelagicaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134018315836498,7.78907193207929e-05,0.000135937287597988,0,0,0,0,0,0,0,0,0,0,0,0,0.000116568231271371,0,0
Nanopelagicales Order,0,0,0,0,0,0,0.000282198893780336,0,0,0,0,0,0,0,0,0,0,0,0,0.000738205489564459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natronincolaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000521144974811326,0.00026276959149435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBRC-103111,0,0.000446603025735499,0.000361358708744881,0.000509833911798733,0,0,0,0,0,0,0.00182069769135533,0.00560427488875235,0.00301398979076291,0.00200737323631029,0.000505326137489135,0,0.000451750533316602,0,0,0,0,0,0,0,0,0.00153973261228782,0.00488229425375194,0.00262392583036319,0.0010971255311085,0.000347624565469293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70903035816155e-05
Negativicutes Class,0,0,0,0.000117653979645862,0,0,0,0,0,0,0,0.000111713120706027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139634158504718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40070505287897e-05,0,0,0
Nevskiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47397266402702e-05,0,0.000744013020227854,0,0,0,0,0,6.55981457590799e-05,0,0,0,0.00024474668717877,0.000233038151674546,0.000588725899033508,0.000447967590518669,0.000577674053192227,0.000410026027739152,0.000245700245700246,0.000603653074736145,0.000135937287597988,0.000212040358348206,0.000466369571976371,0.000162636886045755,0,0.000111224807581083,0,0,0,0,0,0,0,0,0,0
Nevskiales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000842116701075736,0.00188229388881917,0.00161581598707347,0.00185621833141022,0,0.000927147594765182,0,0.00153374233128834,0,0,0,0.000530684158016515,0.000371722825968119,0,0.000308999613750483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICIL-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000540540540540541,0.000679981349082997,0,0.000169598667879554
Nitrosomonadaceae,0.00141917979755818,0.000279126891084687,0.000168634064080944,0.000176480969468792,0,0,0,0,0,0.0039075583342637,0.012999781516277,0.00651659870785157,0.00196867541246363,0.000965083286687641,0.00115214359347523,0.00127675757905031,0,0,0,0,0,0,0,0,0.00705951563878812,0.00398077211957338,0.00271710288904456,0.0019679443727724,0.000857752687957551,0.000405561993047509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133469769097299,0,0,0,0,0,0,0,0,0,0
Nitrosopumilaceae,0.0156318480642805,0.00125607100988109,0.000529992772825825,0.000588269898229308,0,0,0,0,0.000727956565258273,0.00178631238137769,0.00717354890393999,0.0441825392392336,0.10038502412934,0.100716091798722,0.032280233662806,0.016597848527654,0.0743631572342828,0.0762601780565852,0.0762554557768524,0,0,0,0,0,0,0.00360522757999099,0.0278503046127067,0.0584698139199265,0.118808721150585,0.168482039397451,0.0742477889670606,0.16478444809622,0.16162860376856,0.152062993671197,0.000370060183471944,0.000415925318298403,0.000410026027739152,0.00180924726379272,0.0141176928768937,0.0300421405591554,0.0698849681055961,0.0186375099319446,0.199338609996747,0.235551582775945,0.194487698536282,0.000105185652676975,0,0,0,0.000788899716924219,0.00790722192936215,0.0670975323149236,0.198962542741685,0.359184371555623,0.465717941997256
Nitrososphaeraceae,0.0185745591150997,0.0298107519678446,0.0370754035172248,0.0330803772770947,0,0,0,0,0,0.00104201555580365,0.0142742699002258,0.0752574056489601,0.0824056168225927,0.0870505124592253,0.218786004487296,0.027110724763664,0.0311958840506964,0.0371320850362767,0.0338634425324838,0.000111849316600676,0,0,0,0,0.00382390430434356,0.0294051374493015,0.0438981935511261,0.0864583561104673,0.158664299535218,0.1941483198146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrospinaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93208863830672e-05,8.91360929867722e-05,0,0,0.000181249716797317,0,0.000138183576881888,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrospiraceae,0.000229573202546176,0,0,0,0,0,0,0,0.000818951135915557,0.000558222619180529,0,0.000111713120706027,0,0,0,0.00461805932847984,0.00170661312586272,0.00224946931533758,0.00165554607936588,0,0,0,0,0.0308512664254428,0.0207373271889401,0.00604626708727655,0.0028020123543272,0.0014212931581134,0.000957491372603778,0.00191193511008111,0.00298891801167977,0,0,0,0,0,0,0,0,0,0,0,0.00374064837905237,0.00332891532842216,0.00449348222627575,0,0,0,0,0.00710009745231797,0.00742799635788566,0.00249118683901293,0.00143767485234691,0.000893162555585117,0.00118719067515688
Nitrospirales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214588985453932,0,0,0,0,0,0,0,0,0,0,0,0.000271061476742925,0,0,0,0,0,0,0,0.000718838357214741,9.40070505287897e-05,0.000155424308361828,0,0.000138762546446908
Nocardioidaceae,0.00434102055723677,0,0,0.00054905190501402,0.00517728271101349,0.00421393841166937,0.00705497234450841,0.00571968566597036,0.00442840243865449,0.00323769119124707,0.00178428373752822,0.00130331974157031,0.00090593912785937,0.00119670327549268,0.000889374001980878,0.00344996196892318,0.00436692182206048,0.0113107119095143,0.00880449505844579,0.0290360825895354,0.0217879684769818,0.00799813996744943,0.0017661275329987,0.00571319748619311,0.00352975781939406,0.00206549496770317,0.000955231484429727,0.000918374040627118,0.000119686421575472,0.00106218617226728,9.19667080516853e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147259913747765,0.00046554187468897,0,0,0,0,0,0,7.60138345178823e-05,0
Norongarragalinales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169598667879554
Nostocaceae,0,0,0,0,0,0,0,0,0,0,0,0.000577184456981139,0.00033101621979477,0.000250921654538787,0.000101065227497827,0.000787786591328915,0,0.000570287995437696,0,0,0,0,0,0,0,0.000938861348955986,0.00944617801269397,0.0116327378479435,0.00582473918333965,0.00160293549633063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novibacillaceae,0,0,0.000505902192242833,0.000470615918583446,0,0,0,0,0,0,0,0.000353758215569085,0,0,0.000121278272997393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NP-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048949337435754,0,0.000588725899033508,0.00282414350544378,0.000531460128936849,0.000231753841765608,0,0,0.000181249716797317,0.000159030268761154,0.000449096624866135,0,0,0,0,0,0,0,0,0,0,0,0,0
NS-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014408117594764,0.00013985524981644,0,0,0,0.000184855697021513,0.000196099404570899,0,0,0.000135937287597988,7.06801194494019e-05,0,0,0,0,8.41485221415799e-05,0.000160531680927231,0.00106661495200233,0.00230165813330828,0.0039444985846211,0.00105429625724829,0.000916568742655699,0.000330276655268884,0.000437079548477823,0.000740066914383509
NS11-12g Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590383311831719,0.000638327581735852,0.000173812282734647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2-02-FULL-48-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158413332066027,0,0,0,0,0,0,0,0,0.000806639920185103,0.00107143638073164,0.000558536634018871,0.000231749710312862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271992539633199,5.70103758884117e-05,0
Obscuribacteraceae,0,0,0,0,0,0,0,0,0,0,0,9.30942672550224e-05,0.000104531437829927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233501029527267,0,0,3.86249517188103e-05,0.00110360049662022,0.00020978287472466,0,0.000196241966344503,0,0,0,0.000111681929863748,0.000681543794056938,0.00126874801758122,0.00141360238898804,0.000466369571976371,0.00311720698254364,0.00228092346577074,0.00313653957378654,0,0,0,0,0,0.00138975415728183,0.00474735605170388,0.00415760024867889,0.000893162555585117,0.000755484975099832
OLB10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000869281755949147,0,0,0,0,0,0,0,0,0,0,0.0019953724341421,0.00704086764480791,0.00634338034350003,0.00281962147547316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123344485730585
OLB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242556545994785,0.00032598065848093,0.000351361525912913,0.000348509330545259,0,0,0,0,0,0,0,0,0.000849094652826424,0.00242713139308596,0.00484730007380663,0.00206643491695635,0.00125687834337303,0.00076920387399042,0.000532658632398961,0.000539665407447383,0,0,0,0,0.000408926276434163,0.00144999773437854,0.00319827540508543,0.00101910387950392,0.000921609020925946,0,0.000956533345197313,0,0,0,0,0,0.000143767671442948,0.000235017626321974,0.00297248989741996,0.00906464976625746,0.0187021076488999
OLB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100389007403689,0,0,4.47397266402702e-05,0,0,0,0,0,0.000375544539582394,0.000169818930565285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oligoflexaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244485493860698,0,0,0,0,0,0,0,0,0,0.000638425717290071,0.000318410494809909,0.000284258631622679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMJO01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276069770360146,0,0,0,0,0,0,0,0,0,0.000382092593771891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000602269194902083,0.000190034586294706,0.000123344485730585
Omnitrophales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371722825968119,0.000179529632363208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omnitrophota Phylum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376458777763835,0,5.01680630110871e-05,0,0,0,0,0,0,0,0.000297183128489248,0.00013119629151816,0,0,0.000137950062077528,0,0,0,0,0,0,0,0,0,0,0,8.13184430228776e-05,0,0,0,0,0,0,0,0,7.05052878965922e-05,0.00104911408144234,0.000741134886549352,0.000231270910744847
OPB41 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144478512834508,0,0,0,0,0,0,0,0
Opitutaceae,0,0,0,0,0,0,0,0,0,0,0,0.000204807387961049,0.000104531437829927,0,0,0.00222753449961969,0.000903501066633204,0.00114057599087539,0.000852857071188481,4.47397266402702e-05,0,0,0.000976017847183491,0,0.0027943916070203,0.00337990085624155,0.00125241461291897,0.000590383311831719,0.000638327581735852,0.000695249130938586,0.00213056206986404,0.00566413761756582,0.00179772288434649,0.00188882892606584,0.000993319439845743,0.00157127342468286,0.00124790530181481,0.00158588340406522,0.00165517778556685,0.00151796637817753,0.000901171522979874,0.00193457007634643,0.00103003361162312,0.0025275097863946,0.00164612715220003,0.000231408435889345,0.000112372176649062,0,0,0,0.00105429625724829,0.0018566392479436,0.00089368977308051,0.000646117593401999,0.00064755855008557
Opitutales Order,0,0,0,0,0,0,0,0,0,0,0,0,0.000139375250439903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135187331015836,6.13111387011235e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40070505287897e-05,0.000369132732359341,0.0011592109763977,0.00111010037157526
Oscillospiraceae,0,0,0,5.88269898229308e-05,0,0,0,0,0,0,0.000327725584443959,0.000670278724236162,0.000313594313489782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019679443727724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscillospirales Order,0,0,0,0,0,0,0,0,0,0,0,0.000279282801765067,0,7.72066629350113e-05,0.000121278272997393,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2-11E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158413332066027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02658404636155e-05,0,0,0,0,0,0,0,0
Paceibacteria Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108660219493643,0.000150583511105534,0,0.000275924346560979,0,0,0,0,0,0,0,0.000785412553864442,0.000284258631622679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70035252643948e-05,7.77121541809139e-05,0,0
Paenibacillaceae,0,0,0.000746807998072754,0.00115693079985097,0,0,0,0,0,0,0.000983176753331877,0.00344448788843583,0.00353664697991254,0.00146692659576521,0.00107129141147697,0,0,0,0,0,0,0,0,0,0,0.00120174252666366,0.00212273663206606,0.000349856777381759,0.000379007001655662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446844886540255,7.60138345178823e-05,0
Paenibacillales Order,0,0.000195388823759281,0,0.000431397925368159,0,0,0,0,0,0,0.00174786978370111,0.000781991844942188,0.000139375250439903,0,0,0.000380310768227752,0,0,0,0,0,0,0,0,0,0,0.000551911524337175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palsa-1180,0.000459146405092351,0,0,0,0,0,0,0,0,0,0,0,0.000278750500879806,0,0,0.000597631207215039,0.00042665328146568,0.000601970661850901,0,0,0,0,0,0.000317399860344061,0.00171585449553878,0.00439387111311402,0.00275955762168588,0.00118076662366344,0.000379007001655662,0,0.00203859536181236,0.00087409531135275,0.000798987948598442,0.00260020605406466,0,0,7.13088743894178e-05,0.00104981014071923,0.00368033648790747,0.00548280393311885,0.00454119767462407,0.00172729471102359,0.00159926271278326,0.00132540147335327,0.00171286203674868,0,0,0,0,0,0.00215651507164422,0.0133960047003525,0.0182235001554243,0.00476986811599711,0.00197351177168936
Palsa-1295,0,0,0,0,0,0,0,0,0,0,0,0.000763372991491184,0,0.00013511166013627,8.08521819982617e-05,0,0,0.000126730665652821,0.000250840315055436,0,0,0,0,0,0,0,0.000742957821223121,0.000306124680209039,0.000498693423231134,0.000115874855156431,0.000505816894284269,0.0038460193699521,0.00519342166588987,0.00353235539420105,0,0,0,0.000446727719454992,0.00307668341317132,0.0060945217273098,0.00277419468838902,0.00167547586969289,0.000867396725577361,0.000308232900779829,0.000556124037905414,0,0,0,0,0,0,0.00159811985898942,0.00470158532794529,0.00195735623883547,0.000539632125071309
PALSA-1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015306234010452,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,0.000194370328485855,0,0,0,0,0,0,0,0,0,0,0,0.000194280385452285,0.000190034586294706,0.000123344485730585
PALSA-1355,0.00164875300010435,0,0,0,0.000352996548478193,0,0,0,0.00418575025023507,0,0,0.000893704965648215,0.000783985783724455,7.72066629350113e-05,0.000525539182988701,0.0045093991089862,0.00637470197013427,0.0059563412856826,0.00486630211207545,0,0,0,0.00748280349507343,0.0109820351679045,0.0135797627218355,0.00608382154123479,0.00254728395847927,0.000962106137799838,0.00137639384811793,0.00100424874468907,0.0100550267469843,0.0132163211076536,0.0101538051801052,0.00885541873129569,0.00165553239974291,0.0057074196455392,0.00718436909473384,0.00366316729953094,0.00348560968960548,0.00242421496216412,0.00197904334458325,0.00578643728192904,0.0139596660522607,0.0159664642603952,0.01663923121413,0.000799410960345009,0.00072239256417254,0,0.0361689135234158,0.0197224929231055,0.00733215124359036,0.0054994124559342,0.00555641902393534,0.00332560526015735,0.00317612050756256
Palsa-1439,0,0,0,0,0,0,0,0,0,0,0,7.4475413804018e-05,8.71095315249395e-05,0,0.000161704363996523,0.000108660219493643,0.000100389007403689,0,0,0,0,0,0,0,0,0.000262881177707676,0,0.0001093302429318,0,5.79374275782155e-05,0.00711209208933033,0.00321667074577812,0.00183101404887143,0.00203601040082422,0.0003116296281869,0.00101670633361832,0.00270973722679788,0.00232298414116596,0.00258986641741637,0.00104218587158458,0.00102486173201633,0.00255639617231492,0.0105171852976255,0.00622630459575255,0.0102771722204921,0.00021037130535395,0,0,0,0.00835305582625644,0.0214213830449993,0.00587544065804935,0.00462387317376438,0.002261411576907,0.00222020074315053
PALSA-555,0.00187832620265053,0,0,0.000333352942329941,0.00331424537182303,0.00555684186154202,0.00417654362794898,0,0.00103127180078255,0,0.00138373024543005,0.000558565603530135,0,0.00027022332027254,0.000444687000990439,0.00187438878626535,0.00107918182958966,0.00316826664132053,0.00428936938744795,0.00478715075050891,0.00677530934636095,0.00209253661939084,0.00422941067112846,0,0,0,0,0.000677847506177159,0,0.000444186944766319,0.0017626952376573,0.0013985524981644,0.00143152007457221,0.00179070794289359,0.00714800459653702,0.00136331076553366,0.000427853246336507,0.000245700245700246,0.000408926276434163,0,0.000583110985457565,0.00131274398037793,0.00187032418952618,0,0.000600613960937848,0.0105185652676975,0.013564927038351,0.00159992242800349,0,0,0,0,0.000349704693814113,0.000228041503553647,0.000354615396475431
Palsa-688,0.000688719607638527,0.00167476134650812,0.00110816670681763,0.000980449830382179,0.00186303733919046,0.00203750868256541,0,0,0,0,0,0,0.00024390668826983,0,0.000242556545994785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015581481409345,0,0,0,0,0,0,0,0,0,0,0.000399705480172504,0.000529754547059862,0,0,0,0,0,0,0,0
Palsa-948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271650548734108,0,0,0,0,0,0,0,0,0,7.51089079164789e-05,0.000488229425375194,0.00242713139308596,0.00213440785142926,0.00059868675164156,0.000337211262856179,0,0,0,0,0,0,0,0,0,0.000106020179174103,5.18188413307078e-05,0,0,0,0,0,0,0,0,0,0.000211515863689777,0.00235079266397265,0.00456083007107294,0.00262107032177493
Palsa-948_A,0,0,0,0,0,0,0,0,0,0,0,9.30942672550224e-05,0.000365860032404746,0.000212318323071281,8.08521819982617e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475507849375896,0.00233038151674546,0.00333611342785655,0,0,0,0,0,0.000679686437989941,0.00201438340430795,0.000431823677755899,0.000867396725577361,0.000462349351169744,0.00151265738310273,0,0,0,0,0,0,0,0.000135996269816599,0.000969176390102999,0.000493377942922339
Palsa-965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119686421575472,0,0,0,0,0,0,9.24278485107563e-05,0,0,0.000389453596603965,0.00149531016357787,0.00256215433004082,0.000708190831519674,0,0,0,0,0,0,0,0,0,0,0,0.000893162555585117,0.000570468246503955
Pan216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100389007403689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paracaedibacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82841156356854e-05,9.50172931473528e-05,0
Parachlamydiaceae,0,0,0,0,0,0,0,0,0,0,0,0.000111713120706027,0.000191640969354867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000297183128489248,0,0,0.000193124758594052,0,0.00041956574944932,0,0,0,0,0,0,3.89453596603965e-05,0,0.000335730567384659,0,0,0,0,0,0,0,0,0,0,0.000188014101057579,0.000738265464718682,0.000437079548477823,0.000277525092893816
Patescibacteria Phylum,0,0,0,0,0,0,0,0,0,0,0.000254897676789746,0.00037237706902009,0.000104531437829927,0.000173714991603775,0.00181917409496089,0,0.000150583511105534,0,0.000100336126022174,0,0,0,0,0,0,0.000300435631665916,0.00222887346366936,0.00111516847790436,5.98432107877361e-05,0.000540749324063345,0.000229916770129213,0,0,0,0,0,0,0,0,0,0,5.18188413307078e-05,0.00173479345115472,0.000924698702339488,0.00209102638252436,0,0,0,0,0,0,0.000305522914218566,0.00176795150761579,0.00106419368325035,0.000277525092893816
Pedosphaeraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65623792970259e-05,0.000383194616882022,0,0,0,0,0,0,0,0,0,0,0,0,0.00123293160311932,0,0,0,0,0,0,0,0,0.00064112527199254,0,0
Pedosphaerales Order,0.00187832620265053,0,0,9.80449830382179e-05,0,0,0,0,0.00130425551275441,0.00673588627144505,0.00608113028912679,0.0020853115865125,0.00141117441070402,0.000772066629350113,0.00131384795747175,0.00385743779202434,0.00306186472581252,0.00272470931153566,0.00220739477248783,0.000290808223161756,0,9.30016275284817e-05,0,0.00215831905033962,0.0133346406510442,0.0135196034249662,0.00615593623299157,0.00124636476942252,0.00143623705890567,0.00179606025492468,0.00473628546466179,0.0105590713611412,0.012317730874226,0.0124613648628759,0.000428490738756987,0.000924278485107563,0.00308410881734232,0.0101407192316283,0.0132024769248744,0.00928904798586252,0.00690898167617903,0.00785919093515736,0.0101648053778597,0.0120210831304133,0.0115673799884326,0.00029451982749553,0,0,0,0.00329481646480115,0.0162457468730531,0.0126909518213866,0.00382732359341001,0.00108319714187982,0.00212769237885259
Pelotomaculaceae,0,0,0,0,0,0,0,0,0,0,0.000546209307406598,0.00111713120706027,0.000609766720674576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000806639920185103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoniphilaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41485221415799e-05,0,0,0,0,0,0,0,0,0
