Order,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
UBA4142,0,0,0,0,0,0,0,0,0,0.000595437460459231,0.000400553492098172,0.000130331974157031,0.000104531437829927,0.00013511166013627,0,0.00187438878626535,0.0062994102145815,0.00678009061242594,0.004891386143581,0,0,0,0,0.00152351932965149,0.0126482988528287,0.0168619498272495,0.00369356173979494,0.000612249360418079,0.000578484370948116,0.000579374275782155,0.000766389233764044,0,0,0,0,0,0,0,0,0,0,0,0,0.000277409610701846,0.000222449615162166,0,0,0,0,0.000464058657014247,0.00100637370010064,0.00430082256169213,0.00120453838980417,0.000418076089848352,0.000123344485730585
UBA4664,0.00144005008869874,0.000139563445542344,0,0.000196089966076436,0,0,0,0.000248681985476972,0.00300282083169038,0.00632652301737933,0.00375063724419197,0.00135917630192333,0.000540079095454625,0,0.000323408727993047,0,7.5291755552767e-05,0,0,0,0,0,0,0,0,0.000525762355415352,0.000169818930565285,0,0,7.72499034376207e-05,0.000229916770129213,0.00080416768644453,0.000898861442173247,0.000809498111171074,0,0,8.91360929867722e-05,0.000245700245700246,0.00253144837792577,0.00276405818115909,0.00109554185146573,0.000915466196842505,0.00043369836278868,0.000493172641247727,0.000489389153356765,0,0,0,0,0.000324841059909973,0,0.000164512338425382,0.000155424308361828,0,6.16722428652924e-05
UBA4738,0,0,0,0,0.000392218387197992,0,0,0,0,0,0,0,0,0,0,0.00695425404759318,0.00848287112561175,0.0076988879384089,0.00551848693121959,0.0292821510860569,0.0202189494704561,0.0124622180888166,0.00553076780070645,0,0,0.00229082169145261,0.00135855144452228,0.00115890057507708,0.000957491372603778,0.000984936268829664,0.00206925093116292,0,0,0,0,0,0,0,0,0,0,0,0.00176189959882901,0.00194186727491292,0.00200204653645949,0.015020511202272,0.0115743341948534,0.00455735479491903,0.00155009629386068,0,0,0,0,0.000171031127665235,0.000555050185787632
UBA4738 Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214588985453932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736299568738824,0.00112372176649062,0,0,0,0,0,0,0,0
UBA4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84305552850437e-05,0.000138641772766134,0.000178272185973544,0.000201027473754746,0.00243408497877478,0.00367030676514568,0.00602548018306151,0.00157183818703147,0,0,0,0,0,0,0,0,0,0,0,0,6.16722428652924e-05
UBA4971,0.000271313784827298,0.000893206051470999,0.000722717417489762,0.000666705884659882,0,0,0,0,0.000970608753677697,0.00171188269882029,0.000582623261233705,0.00016756968105904,0,0.000212318323071281,0,0,0.000200778014807379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA4975,0,0,0,0.000176480969468792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA5066,0.00121047688615256,0,0,0,0.00137276435519297,0.00171335957397546,0.00349926628287617,0.00208892867800657,0.00139525008341169,0.000744296825574039,0.000582623261233705,0.000577184456981139,0.000348438126099758,0.000212318323071281,0,0.00472671954797349,0.00205797465177563,0.00231283464816399,0.00218231074098229,0.00317652059145919,0.00631173554897835,0.00790513833992095,0,0,0,0.00262881177707676,0.000573138890657836,0.00115890057507708,0.000718118529452834,0.000926998841251448,0.00964117656075167,0.00097898674871508,0.00113189959384779,0.000956679585929451,0.0202169721286251,0.00965871016937403,0.00233536563625343,0.00147420147420147,0.00179148654437824,0.00133671666138022,0.00235011397169261,0.00480187929664559,0.00233112869998916,0.00305150571772031,0.00191306669039463,0.0115704217944672,0.0233734127430048,0.0365558033549888,0.00530790549109869,0.00292356953918975,0.00191690228590598,0.00260869565217391,0.00308905812869133,0.00271749458401429,0.00259023420034228
UBA5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84305552850437e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA5377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116861110570087,0,0.000106963311584127,0,0,0,0,0,0,0,0,0,0.000128425344741785,0,0,0,0,0,0,0,0
UBA5435,0,0,0,0,0,0,0,0,0,0,0,0,0.000174219063049879,0.000424636646142562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA5704,0.000667849316497965,0,0,0,0.000529494822717289,0,0,0,0.000606630471048561,0,0,0.000223426241412054,0,9.65083286687641e-05,0.000303195682493481,0.000271650548734108,0.00032626427406199,0.00110889332446219,0.000827773039682938,0.00246068496521486,0.00149769996077452,0,0,0,0,0,0,0.0001093302429318,0.000239372843150945,0.000115874855156431,0.00616176943946291,0.00055942099926576,0.000466076303349091,0.000956679585929451,0.00235669906316343,0.000878064560852185,0.000303062716155026,0,0.000136308758811388,0,8.83501493117523e-05,0.00055273430752755,0.00132820123604033,0.00246586320623863,0.00200204653645949,0.00523824550331335,0.00438251488931341,0.0122660719480268,0.0138099487998497,0.00668244466100515,0.00215651507164422,0.00213866039952996,0.00182623562325148,0.00131123864543347,0.00168056861807922
UBA5794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434640877974573,0.00105408457773874,0.000982162658809366,0.00107861335473837,0,0,0.000325505696349686,0.000883063766499349,0.000698279692756935,0,0,0.00033963786113057,0.00013119629151816,0.000179529632363208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA6077,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65083286687641e-05,0,0.00339563185917636,0.00198268289622286,0.00215442131609796,0.00313550393819295,0.00140930138916851,0.00427914274507007,0.00553359683794466,0.00376464026770775,0,0,0,0.000509456791695854,0.000481053068899919,0.000379007001655662,0,0.000659094741037078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000689593807002714,0.000441779741243294,0.000545807715152585,0.00174536992145835,0,0,0,0,0.000135996269816599,0,0
UBA6099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82841156356854e-05,0,0.000107926425014262
UBA6186,0,0,0,0,0,0,0,0,0,0,0,0.000353758215569085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05052878965922e-05,0,0,3.08361214326462e-05
UBA6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681842877322612,0.00936127494039403,0.0111522985774483,0.010660713389856,0.000715835626244324,0.00164033805227686,0.00846314810509184,0.012409369771333,0.00501491779343617,0.00465731934503383,0.000751089079164789,0.00241991976055531,0.00209914066429056,0.00107717779417925,0.0018733101583623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA6911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488970987721395,0.000376458777763835,0.000348509330545259,0.000476596598605328,0,0,0,0,0,0.00142170801058927,0.000375544539582394,0.000254728395847927,0,0,0.000135187331015836,0.0016860563142809,0,0,0,0,0,0,0.000335045789591244,0.000564707715075749,0.000181249716797317,0.000600781015319916,0.000293640100874011,0,0,0,0.000589039654991059,0.000112372176649062,0,0,0,0.00536732640053673,0.0045593419506463,0.00242850481815356,0.00102618676599141,0.000863411400114094
UBA727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380191996958464,0.000301008378066523,0,0,0,0,0,0,0,0.000297183128489248,0.000393588874554479,0.000239372843150945,0,0,0,0,0,0,0,8.91360929867722e-05,0,0.000253144837792577,0.000792967510988264,0.000565440955595215,8.63647355511797e-05,0.000460804510462973,0,0,0.00021037130535395,0,0,0,0,0,0.000493537015276146,0.000835405657444824,0.000209038044924176,0
UBA7540,0,0,0,0,0,0,0,0,0,0,0,0,8.71095315249395e-05,0,0.000141491318496958,0.000298815603607519,0,0,0,0,0,0,0,0,0,0.000563316809373592,0,0,0,0,0.00108827271194494,0.00601377574210692,0.00216392569412078,0.004292793013786,0.000837504625752293,0.00348915128128105,0.00604342710450316,0.00614250614250614,0.00490711531720995,0.00201640309937016,0.00310992525577368,0.00431823677755899,0.00140951967906321,0.00114046173288537,0.00109000311429461,0,0,0,0,0.00194904635945984,0.00134183160013418,0.00171562867215041,0.000194280385452285,0.000380069172589411,0.000847993339397771
UBA7656,0.00014609203798393,0,0,0,0,0,0,0,0,0,7.28279076542131e-05,0.00016756968105904,0,0,0,0.00260784526784744,0.000702723051825825,0.000538605329024491,0.00183113429990468,0.000178958906561081,0,0,0,0.00355487843585349,0.0159819590155898,0.0134069400630915,0.00895794858731877,0.00531344980648547,0.00243362390536794,0.00341830822711472,0.000720405879738201,0,0,9.81209831722514e-05,5.84305552850437e-05,0.000184855697021513,0,0.000714764351127987,0.000817852552868326,0.000589061579591282,0.00037107062710936,0.000673644937299202,0.000243955329068633,0,0,0.000189334174818555,0,0,0,0,0.00100637370010064,0.00112808460634548,0.000679981349082997,0.000361065713959941,0
UBA7887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112372176649062,0,0,0,0,0,0,0,0
UBA796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111376724980984,0.000602334044422136,0.00161581598707347,0.00122911754377163,0.00331073977138,0.00228220946403737,0.000837014647756336,0.000650678564788994,0,0,0,0.000233501029527267,0,0.000379007001655662,0.000115874855156431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA8108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380879832412874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA8108 Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190155384113876,0.000225875266658301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA8260,0.0107690702285297,0.0226651035560766,0.0205733558178752,0.0250406886679609,0.0344171634766238,0.0274137531836073,0.0274861722542048,0.0158161742763354,0.010767690861112,0.00535893714413308,0.00578981865850994,0.00420786087992701,0.00337984982316765,0.00424636646142562,0.00466921351039961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115874855156431,0,0.00720254536554666,0.00765696784073507,0.00738360398371192,0.0183277175077421,0.0100746354876724,0.00415374193318358,0.00196560196560197,0.002161467461152,0.00206171552856949,0.00252681427031612,0.00568279959926763,0,0.000616465801559658,0,0.000273482696960135,0.000144478512834508,0,0,0,0,0,0,0,4.62541821489693e-05
UBA8346,0.000480016696232912,0,0.00125271019031559,0.00192168166754907,0,0,0,0,0,0,0.00233049304493482,0.0057904634232624,0.010017596125368,0.00874365457739003,0.00369898732642047,0.000543301097468217,0,0,0.000326092409572066,0,0,0,0,0,0,0.000901306894997747,0.00320533231441975,0.00566330658386723,0.00251341485308492,0.00181537273078409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000627114134772529,0.000231270910744847
UBA8349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24547326413212e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128425344741785,0,0,0,0,0,7.77121541809139e-05,0,0
UBA8416,0,0,0,0,0,0,0,0,0,0,0,0,5.22657189149637e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78907193207929e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA9160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165706834727806,0.00313715648136529,0.00256629597946963,0.00245823508754327,0.0117665481063911,0.00934279499340299,0.00623110904440828,0.00246328313812976,0,0,0.000375544539582394,0.00112505041499501,0.000612249360418079,0.000159581895433963,0.000463499420625724,0.000153277846752809,0,0,0,0,0,0,0,0,0,0,0,0.000271061476742925,0.000246586320623863,0.000111224807581083,0.00227201009782266,0.00191032700303405,0,0,0,0,0,0,0,0
UBA9160 Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461805932847984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA920,0.000125221746843368,0,0,0,0,0,0,0,0,0,0,0.000148950827608036,0.000470391470234673,0.000694859966415102,0,0,0,0.000158413332066027,0,0,0,0,0,0,0,0,0.000934004118109066,0.00177114993549516,0.000678223055594343,0.000328312089609888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271992539633199,0.000266048420812588,0.000262107032177493
UBA9217,0,0,0,0,0,0,0,0,0,0,0,7.4475413804018e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038472739534955,0.00101395056116919,0.00166455822624675,0.00125104253544621,0,0.000207962659149202,0.001408350269191,0.00647755193209739,0.0168438680531215,0.0112374824414337,0.00655558107893202,0.00739282136318099,0,0.00154116450389915,0.00155714730613516,0,0,0,0,0,0.00742799635788566,0.0160047003525264,0.00423531240285981,0.001292235186804,0.00143387964661805
UBA9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052114467895955,0.00020978287472466,0,0,0,0,0,0.000469064105427742,0.000739961833547533,0.000747655081788935,0.000441750746558762,0.000362731889314955,0,0.00123293160311932,0.00122347288339191,0,0,0,0,0,0.00143767671442948,0.00162162162162162,0.000835405657444824,0.000285051879442058,0.000154180607163231
UBA9339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123690209036453,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70903035816155e-05
UBA9655,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86033314675056e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000530684158016515,0,0,0,0,0,0,0,0,0,0,0,0.000175254118471784,0.000543749150391953,0.000547770925732864,0.000190002418212595,0,0,0,0,0,0,0,0,0,0,0.00149595896798259,0.000969176390102999,0
UBA9968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032598065848093,0.002585016940645,0.00256629597946963,0.00298499974915968,0.000268438359841621,0,0,0,0,0.0161290322580645,0.0160733062941265,0.00486106688743128,0.0017492838869088,0.00115696874189623,0.00173812282734647,0.00334145705921123,0,0,0,0,0,0,0,0,0,0,0,0.00555676027322997,0.00434608390099559,0.0046936868799217,6.31113916061849e-05,0,0,0.00145615106392973,0.00515105109285814,0.00920113097234868,0.00864864864864865,0.00472101336649052,0.00172931473528182,0.00205060207527097
UBA9983_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488970987721395,0.000301167022211068,0.000285143997718848,0,0,0,0,0,0,0,0.000187772269791197,0.00271710288904456,0.00251459558743139,0.00245357164229718,0.00056006179992275,0,6.992762490822e-05,6.65823290498702e-05,0.000147181474758377,0,0,0,0,0,0,0.000194370328485855,0,8.13184430228776e-05,0.00021576303054588,0,0,0,0,0,0,0,0,0.000310848616723656,0.000494089924366235,0.00121802679658952
UCB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168423340215147,0.000501945037018447,0,0.000301008378066523,0.00939534259445675,0.00855828549014014,0.00260404557079749,0.000232385201710355,0,0,0,0.000127364197923964,0.00024052653444996,5.98432107877361e-05,0.000154499806875241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63190085563386e-05,0,0,0,0,0,0,0,0
UM-FILTER-43-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01945037018446e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTPRO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108660219493643,0,0,0,0,0,0.00162752848174843,0,0,0,0,0.00036086522745123,0.000349856777381759,0,0.000193124758594052,0.0016860563142809,0,0,0,0,0,0,0,0,0,0,0,0,0.00157198779397713,0.00117898296035948,0.00353423792994636,0.00698312812033455,0.00538155725782992,0.00352294612241063,0,0,0,0.000699409387628225,0.000380069172589411,0
Vampirovibrionales,0,0,0,0,0,0,0,0,0,0,0,0,3.48438126099758e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000742957821223121,8.74641943454398e-05,0,0.000289687137891078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246586320623863,0,0,0,0,0,0,0,0,3.88560770904569e-05,0,0
Vampirovibrionia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44899230324332e-05,0,0,0,0,0,0,0,0,5.70103758884117e-05,0
Verrucomicrobiae Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160273823753124,0.000200778014807379,0.00095047999239616,0.00110369738624392,0,0,0,0,0,0.00274536719286205,0.00773621751539733,0.00297183128489248,0.000962106137799838,0.000418902475514153,0.000231749710312862,0.00052114467895955,0,0,0,0,0,0.00048133490212857,0.000223363859727496,0.000253144837792577,0,0.000229710388210556,0.000190002418212595,0.00130109508836604,0.000924698702339488,0.00100102326822975,0,0,0,0,0,0.00186897972875833,0.00237367802585194,0.00050512900217594,0.000285051879442058,0.000107926425014262
Verrucomicrobiales,0,0,0,0,0.000137276435519297,0,0,0,0,0,0,0,0,0,0,0.00722590459632729,0.0044924080813151,0.00392865063523746,0.00381277278884262,0.000827684942844999,0.00114110473201869,0.00181353173680539,0.00580963004275888,0.00933155589411541,0.00764780860868713,0.0067598017124831,0.00250482922583795,0.00203354251853148,0.00077796174024057,0.00181537273078409,0.000183933416103371,0,0,0,3.89537035233625e-05,0.000184855697021513,0.000855706492673013,0.000603082421264239,0.000915215952019317,0.0003851556481943,0.000583110985457565,0.000777282619960618,0,9.24698702339488e-05,0,0,0,0,0,0,0,0,0.000330276655268884,0.000190034586294706,0.000385451517908078
Verrucomicrobiota Phylum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137950062077528,0,0,0,0,0,0,0,7.78907193207929e-05,0.000113281072998323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vicinamibacterales,0.00300532192424084,0.00108859487523028,0.00144543483497952,0.00115693079985097,0.000843269532475682,0,0.00220115137148662,0.00203919228091117,0.00315447844945252,0.00208403111160731,0.00160221396839269,0.00204807387961049,0.000696876252199516,0.000849273292285124,0.00109150445697653,0.106622840378138,0.110954950432928,0.0801571460254095,0.101790999849496,0.0425027403082567,0.0608351460257462,0.176703092304115,0.248373303588028,0.208150828413635,0.0877046769291107,0.0724425416854439,0.0581842110849307,0.0445192749218289,0.0375615886377691,0.0422750096562379,0.0472708879385662,0.00157337156043495,0.0050269658432652,0.00417014178482068,0.0132637360497049,0.014049032973635,0.00593646379291903,0.00303774849229395,0.00251197569809557,0.00260546467896144,0.00318060537522308,0.00533734065706291,0.0299251870324189,0.0327959806429738,0.0275615073185923,0.0163458504260019,0.0393142086590789,0.14326578105304,0.120578702616375,0.0592138846350179,0.0263574064312072,0.0158871915393655,0.0184760646565123,0.0173691611873361,0.0196888635347446
Victivallales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50172931473528e-05,0
VXMN01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000760621536455504,0,0,0.000576932724627502,0,0,0,0,0,0.00534366114324934,0.00364278203394923,0.00112505041499501,0.000284258631622679,0.000398954738584908,0.000637311703360371,0.000536472463634831,0,0,0,0,0,0,0,0,0,0,0,0.000352379919765803,0,0.000578368999421631,0,0,0,0,0,0.00162936694302008,0.00300822561692127,0.00122396642834939,0.000475086465736764,0.0002004347893122
WJJR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66389233764044e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woesearchaeales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488970987721395,0.000150583511105534,0.000316826664132053,0.000250840315055436,0,0,0,0,0,0,0.000563316809373592,0.00318410494809909,0.00293005051057223,0.00267299674851888,0.00162224797219003,0.000245244554804494,0,0,0,0,0,0,0,0,0,0,0,0.000352379919765803,0.000462349351169744,0.000556124037905414,0,0,0,0,0,0,0.00136310223266745,0.000524557040721169,0.000304055338071529,0.000123344485730585
Woeseiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187438878626535,0.00233404442213578,0.00285143997718848,0.00230773089851001,0,0,0,0,0.00203135910620199,0.0063731738405726,0.00510740573832057,0.00193169033518011,0.000830909846281678,0.000598432107877361,0.000424874468906914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woykebacterales,0,0,0,0,0,0,0,0,0,0,0,3.7237706902009e-05,0,0,0,0.000217320438987287,0.000200778014807379,0.000221778664892437,0.000175588220538805,0,0,0,0,0,0,0.000488207901457113,0.00373601647243627,0.00295191655915859,0.00077796174024057,0.000463499420625724,7.66389233764044e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44899230324332e-05,0,0,0,0,0,0,0,0.000679981349082997,0.000418076089848352,0.000123344485730585
WQYP01,0.000563497860795158,0,0,0,0,0,0,0.00114393713319407,0.000879614183020413,0,0.000655451168887918,0.000353758215569085,0.000226484781964843,0.000328128317473798,0.000101065227497827,0.0010051070303162,0.000702723051825825,0,0.000501680630110871,0.000134219179920811,0,0,0.00125488008923592,0.00317399860344061,0.00107853711148152,0.000863752441039507,0.000488229425375194,0.000306124680209039,0.000119686421575472,0,0.00291227908830337,0.00157337156043495,0.00173114055529662,0.00144728450179071,0.000370060183471944,0.00187166393234281,0.00213926623168253,0.00113915568461023,0.000895743272189119,0.000657030223390276,0.000406410686834061,0.00143365461014958,0.00493331887672124,0.00638042104614246,0.00823063576100013,0.00012622278321237,0.000224744353298123,0,0.00324111043261778,0.00426933964453107,0.00364211434322135,0.00164512338425382,0.00155424308361828,0.00068412451066094,0.000832575278681447
WSZJ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37320971727199e-05,0,0,7.66389233764044e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02658404636155e-05,0,0,0,0,0,0,0,0
WVXJ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214245369378494,0,0,0,0,0,0,3.45458942204719e-05,0,0,0,0.000273482696960135,0.000321063361854462,0,0,0,0,0,0.000116568231271371,0,0
WYAZ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271650548734108,0.000527042288869369,0,0.000275924346560979,0,0,0,0,0,0,0,0,0,0,0.000270374662031672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112372176649062,0,0,0,0,4.70035252643948e-05,0,0,0
Xanthomonadales,0.0829802775748722,0.0900184223748116,0.0847024813298,0.0749848030276291,0.0134334797615312,0.0245890252373235,0.112258719945818,0.167362976226002,0.132124116594377,0.0976889583565926,0.0735926006845823,0.04559757210151,0.0395651492186275,0.0339516300256712,0.0402239605441352,0.00437357383461915,0.00313715648136529,0.00193264265120553,0.00270907540259871,0.00167773974901013,0.00467139749670149,0.00553359683794466,0.00488008923591746,0.00628451723481242,0.00583390528483185,0.00345500976415803,0.00176187140461483,0.00118076662366344,0.00117691647882548,0.00125531093086134,0.00101163378856854,0,0,0,0.000253199072901856,0.000231069621276891,0.000196099404570899,0.000245700245700246,0.000428398956264361,0.000203905931396982,0.00038874065697171,0,0.000840290577903068,0.00197269056499091,0.00369266361169195,0.000568002524455664,0.000160531680927231,0.000581789973819451,0.00187890459861901,0.00116014664253562,0,0.000399529964747356,0.000369132732359341,0.000589107217513588,0.00064755855008557
