Species,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
CAIPTA01 sp903867855(GB_GCA_903867855.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127364197923964,0,0,0,0,0,0,0,0,0.00025417658340458,0.000374371590544443,0.000357382175563994,0.000506289675585154,0.000611717794190947,0.000335730567384659,0.000466369571976371,0,0,0,0,0,0,0,0,0.00076676091436239,0.000587544065804935,0.000621697233447311,0,0.000323779275042785
CAIQBE01 sp903870015(GB_GCA_903870015.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027971049963288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAIQIQ01 sp903871935(GB_GCA_903871935.1),0.000271313784827298,0,0,0,0,0,0,0,0,0.000669867143016635,0,0.000130331974157031,0,0.000193016657337528,0.000121278272997393,0.00719873954145387,0.00346342075542728,0.00389696796882426,0.0050669743641198,0.000626356172963783,0.000606211888884927,0.00269704719832597,0.00952779327012456,0.0184726718720244,0.00990293165996666,0.00311701967853387,0.00250482922583795,0.00150875735245884,0.00101733458339151,0.00206643491695635,0.00188531751505955,0,0,0,0,0,0,0,0,0,0,0.000103637682661416,0.00243955329068633,0.00394538112998181,0.00398184811140277,0.000399705480172504,0.000112372176649062,0.000872684960729177,0,0,0,0.00063454759106933,0.000446844886540255,0.000228041503553647,0.000231270910744847
CAISOI01 sp903886985(GB_GCA_903886985.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115874855156431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAITIS01 sp903892515(GB_GCA_903892515.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122622277402247,0,0,0,0,0,0,0,0,0,0,0,0.000189743033720048,0,0.000244694576678382,0,0,0.000290894986909726,0,0,0,0,0,0,0
CAITWD01 sp903896045(GB_GCA_903896045.1),0,0,0.000313177547578897,0.000176480969468792,0,0,0,0,0,0,0,0,0,9.65083286687641e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674422525712359,0.00115380581098563,0.00139822891004727,0.000784967865378011,0.00315524998539236,0.000554567091064538,0.000213926623168253,0.000178691087781997,0,0,0.000106020179174103,0.000449096624866135,0.000542122953485851,0.00052399593132571,0.000289184499710815,0.00309245818870306,0.00264877273529931,0,0,0,0,0,0,0,0
CAIVAT01 sp903959905(GB_GCA_903959905.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137950062077528,0,0,0,0,0,0,0,0,0,0,0,0.000135530738371463,0,0,0,0,0,0,0,0,0.000305522914218566,0.000718837426173454,0.000817148721067234,0
CAIVZM01 sp903910385(GB_GCA_903910385.1),0,0,0,0,0,0,0,0,0,0,0.000145655815308426,0,0,0,0,0,0.000100389007403689,0,0,0,0,0,0.000232385201710355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAIWHR01 sp016720425(GB_GCA_016720425.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160531680927231,0,0,0,0,0,0,0,0
CAIWKO01 sp023228145(GB_GCA_023228145.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106136831603303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAIWMF01 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121278272997393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113281072998323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAIWVZ01 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171139845702488,0.0011293763332915,0,0.00117894948076055,0.000939534259445675,0.00242484755553971,0.00302255289467566,0,0,0,0,0.000169818930565285,0.000284258631622679,0,0.000366937041328698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAIXDN01 sp016699205(GB_GCA_016699205.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37320971727199e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAIXIX01 sp903859705(GB_GCA_903859705.1),0.00198267765835333,0,0,0,0.000235331032318795,0,0,0,0.0047620491977312,0.00975028841501991,0.00549850702789309,0.0016570779571394,0.000731720064809491,0.000231619988805034,0.00155640450346654,0,0,0,0,0,0,0,0,0,0.000833415040690264,0,0,0.00019679443727724,0,0,0.00148679511350225,0.00017481906227055,0,0,0.000331106479948581,0.000415925318298403,0.000516989339323279,0.000670091579182488,0.000350508236943568,0.000407811862793964,0.000159030268761154,0.000656371990188966,0.00178900574650331,0.000955521992417471,0.000734083730035147,0,0.000224744353298123,0,0,0.00556870388417096,0.00253989552882542,0.00103407755581669,0.000349704693814113,0.000133024210406294,0.000277525092893816
CAIXPF01 sp945906305(GB_GCA_945906305.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738205489564459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAIXPS01 sp023382055(GB_GCA_023382055.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000965650434542696,0.0003496381245411,0.000266329316199481,0.000122651228965314,0,0,0.000142617748778836,0.000201027473754746,0.000214199478132181,0.000271874575195976,0,0.000276367153763775,0,0.000493172641247727,0.000244694576678382,0,0,0,0,0.00102092904543134,0,0.000705052878965922,0.000194280385452285,0.000152027669035765,0.000539632125071309
CAIXRL01 sp016710095(GB_GCA_016710095.1),0,0,0,0,0.000117665516159398,0,0,0,0,0,0,0.000204807387961049,0.000139375250439903,0,0,0.00662827338911225,0.00680135525159995,0.00243956531381681,0.00679777253800231,0.0088584658747735,0.0195057590129444,0.019111834457103,0.0119910764082543,0,0.00387292871850181,0.00180261378999549,0.000934004118109066,0.0014212931581134,0.00143623705890567,0.000617999227500966,0.00547201912907527,0,0,0,0.000389537035233625,0,0,0,0,0,0,6.90917884409438e-05,0.00330695001626369,0.00351385506889005,0.00286960003559194,0.0200063111391606,0.0238389546176938,0.00649665470765054,0.00361689135234158,0,0,0,0.000602269194902083,0.00146326631446923,0.000955919764412032
CAIXZV01 Genus,0.00342272774705207,0.00147937252274884,0.00144543483497952,0.00125497578288919,0.0161790084719172,0.0128733503125724,0.0106106784061406,0.00402864816472695,0.00266917407261367,0.00279111309590265,0.0010924186148132,0.00117298776741328,0.00160281538005889,0.000810669960817619,0.00127342186647262,0.00065196131696186,0.00102898732588782,0.000792066660330133,0.000802689008177394,0.00456345211730756,0.00224654994116179,0.000976517089049058,0,0,0,0,0,0.000284258631622679,0,0,0.00190064529973483,0,0,0,0,0,0,0,0,0,0,0,0.00227691640464057,0.00163363437413309,0.00242470080526761,0.00641632481329547,0.00923057165331578,0.007417822166198,0,0,0,0.000564042303172738,0,0,0.0002004347893122
CAIXZV01 sp021802825(GB_GCA_021802825.1),0,0,0,0,0.00325541261374333,0,0,0,0,0,0,0,0,0,0,0.00459089427360643,0.00532061739239553,0.00443557329784875,0.00361210053679827,0.016218150907098,0.0123738544378276,0.00953266682166938,0,0,0,0,0,0,0.000837804951028306,0,0,0,0,0.000367953686895943,0.00259042128430361,0.000392818356170714,0,0,0,0,0.000229710388210556,0.000345458942204719,0,0,0,0.0050278741979594,0.00383670717416082,0,0,0,0,0,0,0,0
CAIXZV01 sp903930745(GB_GCA_903930745.1),0,0,0,0,0.00137276435519297,0,0,0,0,0,0,0,0,0,0,0.00309681625556884,0.00255991968879408,0.0029781706428413,0.00250840315055436,0.0112744111133481,0.0079877331241308,0.00418507323878168,0,0,0,0,0.000827867286505763,0.000721579603349879,0,0,0.00323416256648427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191306669039463,0.0247396655096245,0.0116706532034097,0,0,0,0,0,0,0,0
CAIYCZ01 sp903924805(GB_GCA_903924805.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107294492726966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05052878965922e-05,0.00050512900217594,0.000646117593401999,0.000462541821489693
CAIYVX01 sp903929765(GB_GCA_903929765.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60138345178823e-05,3.08361214326462e-05
CAIYYT01 sp903930455(GB_GCA_903930455.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536472463634831,0,0,0,0,0,0,0,0,0,0,0,0,0.000400702771013778,0.000155714730613516,0,0,0,0,0,0.000575070685771793,0.00406580493537015,0.00262278520360584,0.00114020751776823,0.000400869578624401
CAIZGN01 sp903932505(GB_GCA_903932505.1),0,0,0,0,0,0,0,0,0,0,0,0.00109851235360926,0,0,0,0,0.000175680762956456,0,0.000200672252044349,0,0,0,0,0,0,0,0.00218641873102804,0,0,9.65623792970259e-05,0,0.00027971049963288,0,0.000441544424275131,7.7907407046725e-05,0,0,0.000424391333482243,0.00124625150913269,0.00101952965698491,0.000229710388210556,0.00055273430752755,0,0,0,0,0,0,0,0,0,0,0.00231193658688219,0.00121622135228612,0
CAIZRG01 sp903935335(GB_GCA_903935335.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000766389233764044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123344485730585
CAIZWU01 sp903936775(GB_GCA_903936775.1),0,0,0,0,0.000137276435519297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAJATL01 sp903944895(GB_GCA_903944895.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323058796701,0.000308361214326462
CAJAXB01 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49094652826424e-05,0.00019679443727724,7.97909477169815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAJBBX01 Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146691296316419,0.00223365541473209,0.00224946931533758,0.00223247880399338,0.000134219179920811,0,0,0.00195203569436698,0.00907763600584016,0.00583390528483185,0.00184016824395373,0.00072173045490246,0.000524785166072639,0.000458797949372644,0.000540749324063345,0.000214588985453932,0,0,0,0,0,0,0,0,0,0,6.90917884409438e-05,0,0,0.000266939538194599,0,0,0,0,0,0,0,0,0,0
CAJBBX01 sp903951425(GB_GCA_903951425.1),0,0,0,0,0,0,0,0,0,0,0,7.4475413804018e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429177970907865,0,0,0,0.000350583331710262,0,0.000196099404570899,0,0,0,3.53400597247009e-05,0,0.000379486067440095,0,0,0.000231408435889345,0.000176584849019954,0,0,0,0,0,0.000155424308361828,9.50172931473528e-05,0
CAJBME01 sp903954065(GB_GCA_903954065.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152124307291101,0.000727820303676747,0.000918797325982955,0.000677268850649676,0,0.000713190457511679,0.00162752848174843,0.00404350250976018,0,0,0,0.000445774692733873,0.00019679443727724,0,0.000173812282734647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAJCBL01 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66389233764044e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231408435889345,0,0,0,0,0,0,0,0,0
CAJCBL01 sp019136515(GB_GCA_019136515.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112372176649062,0,0,0,0,0,0,0,0
CAJCIR01 sp903970425(GB_GCA_903970425.1),0,0,0,0,0,0,0,0,0,0,0.000218483722962639,0.000446852482824108,0.000104531437829927,9.65083286687641e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00114627778131567,0,0,7.72499034376207e-05,0,0.00111884199853152,0.00116519075837273,0.00120198204386008,0,0,0,0,0.000506289675585154,0.000792967510988264,0.000689131164631668,0.000310913047984247,0,0,0,0,0,0,0,0,0,0,0,0,0
CAKKPP01 sp919901745(GB_GCA_919901745.1),0.00281748930397579,0,0.000505902192242833,0,0.0167281142139944,0.0155591572123177,0,0,0,0,0,0.000856467258746206,0,0.00061765330348009,0,0.0206726067586657,0.0215334420880914,0.0239837784747964,0.0236542417097276,0.0625237679797776,0.0564490247120494,0.0352941176470588,0.0185443390964863,0.015552593156859,0.00833415040690264,0.00721045515998197,0.00244114712687597,0.00310497889926311,0.00209451237757076,0.00390112012359985,0.00288162351895281,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0.00225010017569275,0.00251368065133247,0.0271168612601241,0.0140786284173182,0.00736933966837972,0.00286532951289398,0,0,0,0.00132110662107554,0,0.000354615396475431
CAKKQC01 sp919901855(GB_GCA_919901855.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225875266658301,0,0.00035117644107761,6.71095899604053e-05,0,0.00051150895140665,0,0,0,0,0,0.00015306234010452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70103758884117e-05,0
CAKKSB01 sp023266095(GB_GCA_023266095.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28117314028493e-05,0,0,0,0,0
Caldibacillaceae Family,0,0,0,0,0,0,0,0,0,0,0,0.000335139362118081,0.000418125751319709,0.000173714991603775,0.000384047864491743,0,0,0,0,0,0,0,0,0,0,0,0,0.00024052653444996,0,0.000173812282734647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldicoprobacter algeriensis(RS_GCF_023838525.1),0,0,0,0,0,0,0,0,0,0,0,0.000297901655216072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000788643533123028,0.000488229425375194,0.000306124680209039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldicoprobacterales Order,0,0,0,0,0,0,0,0,0,0,0,0,0.000313594313489782,0.000463239977610068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldilinea Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401556029614757,0.000443557329784875,0.000476596598605328,0,0,0,0,0,0.00132365918227277,0.000751089079164789,0,0,0,7.72499034376207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldilineaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141258285341736,0.00158112686660811,0.00275639197794886,0.00273415943410425,0,0,0,0.00139431121026213,0.00222179902240843,0.00402000196097657,0.00368033648790747,0.00237746502791399,0.000721579603349879,0.000379007001655662,0.000424874468906914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40070505287897e-05,0,0,0
Caldora sp010672925(GB_GCA_010672925.1),0,0,0,0,0,0,0,0,0,0,0,0.000297901655216072,0.000313594313489782,0.00129321160416144,0.0011117175024761,0.000217320438987287,0,0,0,0,0,0,0,0,0,0,0,0.000349856777381759,0.00137639384811793,0.00233680957898803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caloramatoraceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08521819982617e-05,0,0,0,0,0,0,0,0,0,0,7.51089079164789e-05,0,0,0,0.000289687137891078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALRAM01 sp943353165(GB_GCA_943353165.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000602269194902083,0.000190034586294706,0.000123344485730585
CALRGT01 sp943358095(GB_GCA_943358095.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233501029527267,8.74641943454398e-05,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALXQI01 sp944390585(GB_GCA_944390585.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08361214326462e-05
CAMASH01 sp945860745(GB_GCA_945860745.1),0,0,0,0,0,0,0,0,0.00118292941854469,0.00174909754009899,0.000801106984196344,0.000223426241412054,0,0,0.000121278272997393,0.00410192328588504,0.00594804868866859,0.00690682127807876,0.00544323483670296,0.000626356172963783,0.000427914274507007,0,0.00218442089607734,0.0258998286040754,0.0199039121482498,0.00927595012768514,0.00244114712687597,0.000371722825968119,0.000398954738584908,0.00127462340672074,0,0,0,0,0,0,0,0,0,0.000113281072998323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMATL01 sp023249935(GB_GCA_023249935.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362499433594635,0.000406410686834061,8.63647355511797e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMAWM01 sp945861965(GB_GCA_945861965.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60138345178823e-05,0
CAMDBA01 sp945888995(GB_GCA_945888995.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52520945166307e-05,0,0,0,0,0,0,0,0.00036086522745123,4.37320971727199e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMDGX01 sp945897825(GB_GCA_945897825.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146848012307262,0,0,0,0.00131709684127828,0.000909188148465077,0,0,0.000883592369386923,0.000530100895870514,0.00081182851418109,0,0,0,0,0,0,0,0,0,0,0,0,0
Caproicibacter sp024498295(GB_GCA_024498295.1),0,0,0,0,0,0,0,0,0,0,0,0.000484090189726117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275955762168588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caproiciproducens Genus,0,0,0,0,0,0,0,0,0,0,0,0.00016756968105904,0.000296172407184794,0.00013511166013627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97386846462269e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capsulimonas corticalis(RS_GCF_003574315.1),0.000396535531670667,0,0,0,3.92218387197992e-05,0,0,0,0.00015165761776214,0.000781511666852741,0.000728279076542131,0.000223426241412054,0.000278750500879806,0.000173714991603775,0.000525539182988701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062934862417398,0.000366202809774286,0.000220772212137566,0.000233722221140175,0,0.000606125432310051,0.000714764351127987,0.000895743272189119,0.000475780506592958,0.000335730567384659,0.000380004836425191,0,0,0,0,0,0,0,0,0,0,0,0.000190034586294706,0.000107926425014262
Casimicrobiaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027436705422145,0,0.000570287995437696,0.000526764661616415,0.00107375343936649,0.00278144278429555,0.00716112531969309,0.00906302286670385,0,0,0,0.000573138890657836,0,0.00025932058008019,0,0.00114958385064607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189334174818555,0.000963190085563386,0,0.00286532951289398,0,0,0,0.000194280385452285,0,0.000277525092893816
Catellatospora Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011293763332915,0.00145740265500745,0.000928109165705112,0.000760575352884594,0.00267446421566879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catenulispora acidiphila(RS_GCF_000024025.1),0.0021078994051967,0.00387986378607715,0.00354131534569983,0.00303939447418476,0.00247097583934735,0.00463070155128502,0.00253979004402303,0,0.00100094027723013,0.000334933571508317,0.000582623261233705,0.000465471336275112,0.000627188626979564,0.000250921654538787,0.000323408727993047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catenulispora Genus,0.00196180736721277,0.000753642605928655,0.00081907973982173,0.000333352942329941,0.00172576090367116,0,0,0,0,0,0,0.000297901655216072,0.00024390668826983,0.000193016657337528,0.000363834818992178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caulifigura coniformis(RS_GCF_007745175.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249616660129087,0,0,0,0,0,0,0,0,0.000115874855156431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caulobacteraceae Family,0.00112699572159032,0.000334952269301625,0,0.000235307959291723,0.00125509883903357,0,0,0,0,0,0,0,0,0,0.000384047864491743,0,0,0.000348509330545259,0,0.000402657539762432,0,0,0,0,0,0,0,0.00017492838869088,0,0,0.00137950062077528,0,0,0,0.00241512961844847,0.00228758925064122,0.000891360929867722,0.000178691087781997,0.000369980916773766,0.000249218360596312,0.000565440955595215,0.000742736725740146,0.00211427951859482,0.00154116450389915,0.00177959692129733,0.00557483959187967,0.00558650249626764,0.00426645980800931,0,0,0,0.000188014101057579,0.000155424308361828,0,0.000323779275042785
Caulobacterales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284258631622679,0,0.000289687137891078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cellulomonas Genus,0,0,0,0,0.000117665516159398,0,0,0,0,0,0,0,0,0,0,0.000706291426708682,0.000602334044422136,0,0.000301008378066523,0.00440686307406662,0.00271012373854438,0.000930016275284817,0.000511247443762781,0,0,0,0,0,0,9.65623792970259e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cellulosilyticum lentocellum(RS_GCF_000178835.2),0,0,0,0,0,0,0,0,0,0,0,0,0.000104531437829927,0.000289524986006292,0.000464900046490005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000279268317009435,0.00059868675164156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cellulosilyticum ruminicola(RS_GCF_001311925.1),0,0,0,0,0,0,0,0,0,0,0,0,0.000139375250439903,0.000810669960817619,0.000363834818992178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000418902475514153,0.000579374275782155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cellulosilyticum sp002735925(GB_GCA_002735925.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154499806875241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cellvibrio Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233136462542742,0,0
Cellvibrio zantedeschiae(RS_GCF_014652535.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000164512338425382,0,0,0
CF-105 sp005881155(GB_GCA_005881155.1),0.00452885317750183,0.0058895774018869,0.00672127198265478,0.00584348098907779,0.0286907750235331,0.0132438064366752,0.00355570606163224,0.00338207500248682,0.00154690770117383,0.00148859365114808,0.00163862792221979,0.00175017222439442,0.00127179916026412,0.000791368295083866,0.0015766175489661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CF-113 sp005881995(GB_GCA_005881995.1),0.0210998643431076,0.0226930162451851,0.0238737653577451,0.026021138498343,0,0,0,0.00601810404854272,0.0607540416755134,0.0814632875590786,0.0509067074502949,0.0257498743227392,0.0154358089862193,0.0105194078248953,0.0140076405311988,5.43301097468217e-05,0,0,0,0,0,0,0,0,0.000147073242474752,0,0,0,3.98954738584908e-05,0,0.000153277846752809,0.00101395056116919,0.00173114055529662,0.0010548005691017,0.000389537035233625,0.000623887977447605,0.00258494669661639,0.00225597498324771,0.00171359582505744,0.00138202909057955,0.00130758220981393,0.00267730680208657,0,0,0.000133469769097299,0,0,0,0,0,0,7.05052878965922e-05,0,9.50172931473528e-05,0
